topic,id,username,name,user_followers_count,user_friends_count,text,created_at,favorite_count,retweet_count,hashtags,mentioned_urls,mentioned_user_ids,mentioned_user_names
covidvaccines,1385308120482607104,amans_iitdelhi,Aman Singh,31,740,"@RandomVarun @puneetiitm Cipla is directly selling remdesivir injections at mrp to avoid black marketing
The helpline number is
8657311088

#COVIDEmergency
#COVIDVaccines #COVID19India",2021-04-22 19:02:48,0,0,"COVIDEmergency,COVIDVaccines,COVID19India",,"2320501218,124724389","RandomVarun,puneetiitm"
covidvaccines,1385307845164474370,S___Haider,Salman,726,329,"Be it india or pakistan ppl here don't believe in #COVID19.1st they regarded it as ""sazish"" then came ""zeher ka teeka theory"".Ppl think #COVIDVaccines cause infertility/vaccines gives u covid.
Biggest pandemic is ignorance.
May Allh protect us
#COVIDEmergency2021 #OxygenShortage",2021-04-22 19:01:42,0,0,"COVID19,COVIDVaccines,COVIDEmergency2021,OxygenShortage",,,
covidvaccines,1385307815124865024,HealthyMason,Mason Student Health,722,134,#COVIDvaccines are new and it’s understandable if you have questions. Join #Mason students as they get their top questions answered 📅Thurs. 4/29 at 7:30pm. Students register at  https://t.co/yuaTfsOrZn; Mason faculty/staff &amp; families register at https://t.co/1l9Ry8Bp9r https://t.co/mSzIJr86zj,2021-04-22 19:01:35,0,0,"COVIDvaccines,Mason","https://t.co/yuaTfsOrZn,https://t.co/1l9Ry8Bp9r",,
covidvaccines,1385306235982028802,CharlesPollok,Silent Lucidity,208,565,RT @PlanetPonzi: #China Style Social Credit Scores allow Participation Is A The Woke  #Dodgers offering of seats in ‘fully vaccinated-only…,2021-04-22 18:55:19,0,2,"China,Dodgers",,344778430,PlanetPonzi
covidvaccines,1385305732136931329,vipulttomar,vipul choudhary,9,78,"""Sorry, Did not know "" Thief in Haryana returns #COVIDVaccines with this note.
Who stole it from hospital. Even this thief had some huminity . Now imagine few who are hoarding &amp; black marketing the life saving drugs !! https://t.co/aIyGcPE1zJ",2021-04-22 18:53:18,0,0,COVIDVaccines,,,
covidvaccines,1385305186466471938,my_thoughts_too,My thoughts too,165,300,"🚨 SHARE 🚨

#bijwerkingen #coronavirus #coronavaccin #vaccin #COVIDVaccines 

https://t.co/uz4XaBGCFO",2021-04-22 18:51:08,5,6,"bijwerkingen,coronavirus,coronavaccin,vaccin,COVIDVaccines",https://t.co/uz4XaBGCFO,,
covidvaccines,1385304643463524354,rollieorial,imallbotchedup,111,539,"for vaccine hunters in Durham Region, Lovell Drugs have some spots available by checking this link: https://t.co/pqW27iGFwM
 good luck! #COVIDVaccines",2021-04-22 18:48:59,0,0,COVIDVaccines,https://t.co/pqW27iGFwM,,
covidvaccines,1385304284170919939,pranjalidani,pranjalidani,110,227,"Ram Mandir's Janmbhoomi Trust @srjbtkshetra in Ayodhya is setting up #OxygenPlants 
Now all those who opposed trust,will they oppose using oxygen as well
Waise ppl like @asadowaisi @yadavakhilesh toh #COVIDVaccines bhi oppose kar rahe the😀
#IndiaUnitedAgainstCovid @BJP4India",2021-04-22 18:47:33,0,0,"OxygenPlants,COVIDVaccines,IndiaUnitedAgainstCovid",,"1288209060072837120,336611577,57948579,207809313","srjbtkshetra,asadowaisi,yadavakhilesh,BJP4India"
covidvaccines,1385304144177680386,taz_didier,Didier,371,3188,"Yeah baby!.... 2nd shot! Done!
#Pfizer #COVIDVaccines https://t.co/uAm9CIsSbx",2021-04-22 18:47:00,5,0,"Pfizer,COVIDVaccines",,,
covidvaccines,1385303658892390407,jerrymacgp,Jerry Macdonald,350,221,Best take on this line I’ve heard yet ... @CaulfieldTim #COVIDVaccines https://t.co/C8iLkalBOA,2021-04-22 18:45:04,0,0,COVIDVaccines,https://t.co/C8iLkalBOA,407395156,CaulfieldTim
covidvaccines,1385303225427972096,DrSpockets,Peter Lichota,2777,3657,"RT @JohnsHopkinsIH: ""[#COVIDVaccines] are providing us light at the end of the tunnel, but we will not be out of this #pandemic until the e…",2021-04-22 18:43:21,0,6,"COVIDVaccines,pandemic",,138047264,JohnsHopkinsIH
covidvaccines,1385303219237113857,subyroy,Dr Subroto Roy,2379,5,Thief returns #COVIDVaccines saying sorry... https://t.co/PNf0bmfvNK,2021-04-22 18:43:19,0,0,COVIDVaccines,https://t.co/PNf0bmfvNK,,
covidvaccines,1385303194167881728,Leslie15616557,Leslie Mann 🎶😍😳😇🐱⚘🌹🍕🍿☕🎈⚾🎱,183,302,#COVIDVaccines I got my first! https://t.co/q4MwA37FPh,2021-04-22 18:43:13,1,0,COVIDVaccines,,,
covidvaccines,1385303121958555651,ejwillingham,🦑Emily Willingham🦑,13349,1225,"#marin co taking all comers at conference ctrl site the rest of this week, anyone arriving before 2:30 pm, from anywhere, no appt needed #COVIDVaccines",2021-04-22 18:42:56,2,2,"marin,COVIDVaccines",,,
covidvaccines,1385302602426978304,larry_levitt,Larry Levitt,28532,1114,"RT @KFF: CHART OF THE WEEK: Staffing has overtaken vaccine supply as the most common challenge at #FQHCs deploying #CovidVaccines. 

In Jan…",2021-04-22 18:40:52,0,4,"FQHCs,CovidVaccines",,84614572,KFF
covidvaccines,1385302578645278721,___Ashu,Ashu,18,94,"Just a curious thought, What happens if an asymptomatic infected person takes vaccine without realising he is positive? Any idea #COVIDVaccines",2021-04-22 18:40:47,0,0,COVIDVaccines,,,
covidvaccines,1385300629762056193,rowecreavin,Rowe Creavin Medical Practice,524,1663,"visit: https://t.co/5mmw9wQVtI  
 
#HoldFirm #COVIDVaccines",2021-04-22 18:33:02,1,0,"HoldFirm,COVIDVaccines",https://t.co/5mmw9wQVtI,,
covidvaccines,1385299861164101634,NewsHamster1,NewsHamster,163,391,A thief in #Haryana returned stolen #COVIDVaccines doses with an accompanying apology note. The vaccine doses were stolen from a primary health centre in #Jind district. https://t.co/ZKLJo9rUPB,2021-04-22 18:29:59,0,0,"Haryana,COVIDVaccines,Jind",,,
covidvaccines,1385299178620870656,MacDonaldWalk,RPMM,123,415,"RT @WiseWmn: @680NEWS What about rest of the 18+ in this hot spot? Some work in a grocery store, while other works for schools,  delivery p…",2021-04-22 18:27:16,0,1,,,"159980918,14705603","WiseWmn,680NEWS"
covidvaccines,1385298791591411716,PoloniaForTrump,Amy Burakami,5872,6289,@CovfefeFeed It looks like pregnant migrants are coming here to get free abortions so the #BigPharma would have enough baby tissue to produce #COVIDVaccines for the God-loving Americans.,2021-04-22 18:25:44,0,0,"BigPharma,COVIDVaccines",,1378230934156275713,CovfefeFeed
covidvaccines,1385297629739982849,NeumannBizLaw,Neumann & Associates,1222,1964,"Biden calls on all US employers to pay full-time workers for time missed due to vaccines 
#covid19 #covidvaccines #pto #taxcredits https://t.co/Z60kmE6kn2",2021-04-22 18:21:07,0,0,"covid19,covidvaccines,pto,taxcredits",https://t.co/Z60kmE6kn2,,
covidvaccines,1385296373742903297,AkashSharma1406,Akash Sharma,210,232,"RT @nikhilchawla: Registration for #COVIDVaccines for people above the age of 18 to open from 24th April. 

Please register and get yoursel…",2021-04-22 18:16:07,0,11,COVIDVaccines,,11309352,nikhilchawla
covidvaccines,1385296061254701058,USaskMedDean,USask Medicine Dean,2158,485,RT @usask_CME: Identify common thromboembolic complications &amp; explain the risks to those expressing concerns about receiving #COVIDVaccines…,2021-04-22 18:14:53,0,2,COVIDVaccines,,903007276113334272,usask_CME
covidvaccines,1385295135496282113,TheHRishiRaj,Beautiful.Bloke.,120,480,"#CovidVaccine  News but also a promise promotion #SputnikV in #IndoPasific .

#COVIDVaccination
#COVIDVaccines 
#CoronaVaccine 
#CoronaVaccination https://t.co/8U2wgssRd2",2021-04-22 18:11:12,1,0,"CovidVaccine,SputnikV,IndoPasific,COVIDVaccination,COVIDVaccines,CoronaVaccine,CoronaVaccination",,,
covidvaccines,1385295112792547329,YoloValdespino,Yolo Valdespino,103,596,"RT @NatRevNeph: In our May issue: Reviews on mitochondrial quality control, diabetic kidney disease pathophysiology, #AKI susceptibility an…",2021-04-22 18:11:07,0,5,AKI,,407737796,NatRevNeph
covidvaccines,1385294870848307204,terence_fdes,#DharamSankat #VanJeevi,2748,4968,"Modijis Greatest Jhumla will unfold on 01 May 2021 😂🤬
Vaccines for All 18+ ☑️
🤯🤯🤯
WHERE ARE THE STOCKS 🙄
#COVIDVaccines  👽🥸

Envisage the Crowds 
(Mass Spreader Events) 😱

Only Modiji knows Best 🤗

@ranjona @ajay43
 @RURALINDIA
@Cow__Momma @nandtara @Trendsetting123 https://t.co/ewNSRORaZU",2021-04-22 18:10:09,6,3,COVIDVaccines,,"48706493,46336817,77456101,699643786155044865,74810575,2538055734","ranjona,ajay43,RURALINDIA,Cow__Momma,nandtara,Trendsetting123"
covidvaccines,1385294630493868037,WiseWmn,SalKhan,39,239,"@680NEWS What about rest of the 18+ in this hot spot? Some work in a grocery store, while other works for schools,  delivery personnel, etc?
@patrickbrownont @BonnieCrombie @BogochIsaac #peel #brampton #mississauga #CovidVaccines #COVID19Ontario #healthcare #EssentialWorkers",2021-04-22 18:09:12,6,1,"peel,brampton,mississauga,CovidVaccines,COVID19Ontario,healthcare,EssentialWorkers",,"14705603,35826823,442026896,1093695069176000512","680NEWS,patrickbrownont,BonnieCrombie,BogochIsaac"
covidvaccines,1385294484393627651,LightDreamTwo,LightDream2,25,66,RT @Dr_Pandey_Heart: #cbridge join .@PeterLinMD as he discusses #COVIDVaccines &amp; ways to get our #health back as we try to get past #covid1…,2021-04-22 18:08:37,0,3,"cbridge,COVIDVaccines,health",,"2178204114,3131532597","Dr_Pandey_Heart,PeterLinMD"
covidvaccines,1385293758841958402,BingerSue,✌️😷 betty sue binger; 𝒽𝑒𝓇𝑒,2090,3413,"Health officials lean toward resuming Johnson &amp; Johnson coronavirus vaccine — but with a warning. 

The action would mirror that of European regulators, who concluded the shot’s benefits outweigh the risks. | The WP

#CovidVaccines
#Covid19 https://t.co/P7Ba7JW4l6",2021-04-22 18:05:44,0,0,"CovidVaccines,Covid19",https://t.co/P7Ba7JW4l6,,
covidvaccines,1385293620018925569,theclareherald,The Clare Herald,8382,130,"Registration will open tomorrow for people aged 64. Registration will be available for people aged 63 on Saturday, 62 on Sunday, 61 on Monday and 60 on Tuesday. You'll need your PPSN, Eircode, mobile phone number and email address to register online.
 
#HoldFirm #COVIDVaccines https://t.co/SvMTeu8wSo",2021-04-22 18:05:11,1,1,"HoldFirm,COVIDVaccines",,,
covidvaccines,1385292665227333634,RenuSwarup,Dr. Renu Swarup,14098,15,"RT @CCAMP_Bangalore: CCAMP portfolio startup @Blackfroghealth delivers #COVIDVaccines with their cold-chain technology ""Emvolio"" in Mysore,…",2021-04-22 18:01:23,0,5,COVIDVaccines,,"3066412969,1249718194215903239","CCAMP_Bangalore,Blackfroghealth"
covidvaccines,1385292552685957121,HW_CCG,NHS Herefordshire & Worcestershire CCG,826,212,"Hundreds of scientists, thousands of volunteers and billions of pounds of funding have meant that #COVIDVaccines have been developed quickly and safely. For the facts on the #COVIDVaccine, visit https://t.co/1E966ljmCs https://t.co/PL5PyVzzov",2021-04-22 18:00:56,1,0,"COVIDVaccines,COVIDVaccine",https://t.co/1E966ljmCs,,
covidvaccines,1385289437114941444,cityofhamilton,City of Hamilton,85846,61,"@Jenn_Dunk Hi Jennifer, clinics are currently being held for many populations. Please check https://t.co/fojQECGDIJ to see if the specific group you are looking for appears in the list of those currently eligible for vaccines &amp; see how to book an appointment. Thanks and take care.",2021-04-22 17:48:33,0,0,,https://t.co/fojQECGDIJ,3018619270,Jenn_Dunk
covidvaccines,1385284255551348740,imrahultrehan,Rahul Trehan 🇮🇳,3235,977,This thief is far better than those who are doing black marketing of #COVIDVaccines https://t.co/ltz2jTpeyl,2021-04-22 17:27:58,1,0,COVIDVaccines,https://t.co/ltz2jTpeyl,,
covidvaccines,1385283515189760000,kidneydoc101,Liz Lightstone 💙,7404,4604,"@Roxytonin Agree - it is truly terrible what happening there but not sure best way to help.  Do think ALL those unused #AstraZeneca #COVIDVaccines should be sent today from USA, EU etc - @POTUS @vonderleyen @WHO.  &amp; would ask those on the ground how best to help -@divyaa24 @raja_1980",2021-04-22 17:25:02,3,0,"AstraZeneca,COVIDVaccines",,"220275658,1349149096909668363,1146329871418843136,14499829,2933234910,373502699","Roxytonin,POTUS,vonderleyen,WHO,divyaa24,raja_1980"
covidvaccines,1385281481073856512,nitingodbole,Nitin Godbole 🇮🇳,3484,4800,"RT @RealTimeCOVID19: Join 4/28 2 ET for a live #TwitterChat on #COVIDvaccines hosted by @RealTimeCOVID19 

Bring your❓s  to our experts usi…",2021-04-22 17:16:57,0,6,"TwitterChat,COVIDvaccines",,"1313842249717952514,1313842249717952514","RealTimeCOVID19,RealTimeCOVID19"
covidvaccines,1385280741542555654,Aman_10101,Aman,92,408,Just as @CMOTamilNadu announced earlier #TamilNadu government today says that they will provide #vaccines free of cost to public from May 1 when all above 18 years are eligible for #COVIDVaccines.,2021-04-22 17:14:00,0,0,"TamilNadu,vaccines,COVIDVaccines",,844890761409777664,CMOTamilNadu
covidvaccines,1385280702141374464,TibetPeople,Tibetans,14065,8939,"RT @TibetPeople: As #ICMR study proves high efficacy of #MadeInIndia #CovidVaccines, read how politicians &amp; media had stoked vaccine hesita…",2021-04-22 17:13:51,0,6,"ICMR,MadeInIndia,CovidVaccines",,946698502171750401,TibetPeople
covidvaccines,1385280358351056898,Vinoth__M,𝙈.𝙑𝙞𝙣𝙤𝙩𝙝 🇮🇳 வினோத்,1483,974,"Just as @CMOTamilNadu @EPSTamilNadu announced earlier #TamilNadu government today says that they will provide #vaccines free of cost to public from May 1 when all above 18 years are eligible for #COVIDVaccines. 

Use #Cowin Platform to register 
https://t.co/JZNzifTdWo",2021-04-22 17:12:29,0,0,"TamilNadu,vaccines,COVIDVaccines,Cowin",https://t.co/JZNzifTdWo,"844890761409777664,973935385557413889","CMOTamilNadu,EPSTamilNadu"
covidvaccines,1385280248305102853,KQEDedspace,KQED Education,15880,4718,"During #distancelearning, HS chemistry teacher @workman_chang has turned to #mediamaking projects to assess student learning.

Read more about the impact of Merek’s latest project--infographics on #COVIDVaccines--and get some fresh ideas for your classroom. 📊 💉",2021-04-22 17:12:03,0,3,"distancelearning,mediamaking,COVIDVaccines",,966022144000802816,workman_chang
covidvaccines,1385278576757338113,rowanman28,Rowan Casey,7467,7876,The Vaxinator Of Australia https://t.co/hJfovOwuno #vaccine #CovidVaccine #COVIDVaccines #COVIDVaccination #Australia,2021-04-22 17:05:24,0,0,"vaccine,CovidVaccine,COVIDVaccines,COVIDVaccination,Australia",https://t.co/hJfovOwuno,,
covidvaccines,1385278221395058693,sharon_mulry,Shamik777,558,812,RT @Maura_Gillespie: Happening now ‼️ @RepKinzinger is hosting another #IL16 tele-townhall with doctors from @ChiMedSoc to answer questions…,2021-04-22 17:03:59,0,18,IL16,,"317357049,219429281,4748643738","Maura_Gillespie,RepKinzinger,ChiMedSoc"
covidvaccines,1385277894293958657,AshBedar,AshaBedar,392,503,Relying on/hoping for #COVIDVaccines donations. Requesting people to follow SoPs (even if the government doesn’t always di it themselves. That’s it. That’s #Pakistan’s (Allah- hee-Malik)#CoronavirusPandemic plan.,2021-04-22 17:02:41,2,1,"COVIDVaccines,Pakistan,CoronavirusPandemic",,,
covidvaccines,1385276556084404227,barryhennessy,Barry Hennessy 🇮🇪🇪🇺 Wear a mask,920,964,"Could they not just, you know, try to get a bit of a move on? #niac #covid19ireland #COVIDVaccines https://t.co/noPJuANHqk",2021-04-22 16:57:22,3,1,"niac,covid19ireland,COVIDVaccines",https://t.co/noPJuANHqk,,
covidvaccines,1385274417815724041,DukeGHI,Duke Global Health,21707,5037,"RT @DukeGhic: What factors are driving global disparities when it comes to #COVIDVaccines? @adttweet, assistant director of programs at @Du…",2021-04-22 16:48:53,0,1,COVIDVaccines,,"906181147465482242,1342547658","DukeGhic,adttweet"
covidvaccines,1385273161499832326,LawladyINM,Sylvia,9363,2283,RT @heinrichs_steve: Join me in calling on the Canadian government to support equitable global vaccine distribution. Let’s do justice and h…,2021-04-22 16:43:53,0,3,,,911408773775921152,heinrichs_steve
covidvaccines,1385272469184000000,awoken36,Nicole Smith,83,357,RT @SmithWinstona: Latest VAERS Data Shows #COVIDVaccines Deaths &amp; Injuries Trend Continues...CDC Fails To  Respond To The Defender https:/…,2021-04-22 16:41:08,0,8,COVIDVaccines,,1104742489972449280,SmithWinstona
covidvaccines,1385272180578131969,Zachary03699160,Zachary Burton,2362,4263,"RT @davidpmerriam: After 14 months, I FINALLY hugged 3 of my granddaughters, thanks to #CovidVaccine. Be sure you get yours. Let's all help…",2021-04-22 16:39:59,0,1,CovidVaccine,,1145763823,davidpmerriam
covidvaccines,1385271949354573824,dr_rita39,Dr Rita Pal. Kashmir First.,1851,1399,Not all quote right with Serum Institute. #COVIDVaccines https://t.co/82S9347RCW,2021-04-22 16:39:04,0,0,COVIDVaccines,https://t.co/82S9347RCW,,
covidvaccines,1385271534944604161,SatyashreeMish1,Satyashree Mishra,159,10,"RT @mygovindia: In a landmark achievement in India’s fight against #COVID19, the country administered over 13 crore #COVIDVaccines so far.…",2021-04-22 16:37:25,0,38,"COVID19,COVIDVaccines",,2686834802,mygovindia
covidvaccines,1385271384104964098,DukeGhic,DukeGHIC,563,173,"What factors are driving global disparities when it comes to #COVIDVaccines? @adttweet, assistant director of programs at @DukeGhic, addresses this complex question in 60 seconds: https://t.co/b4wBwhZ3Cu @DukeGHI #globalhealth #speedometer #healthequity",2021-04-22 16:36:49,4,1,"COVIDVaccines,globalhealth,speedometer,healthequity",https://t.co/b4wBwhZ3Cu,"1342547658,906181147465482242,58636516","adttweet,DukeGhic,DukeGHI"
covidvaccines,1385271187719311366,KFF,KFF (Kaiser Family Foundation),111152,17,"CHART OF THE WEEK: Staffing has overtaken vaccine supply as the most common challenge at #FQHCs deploying #CovidVaccines. 

In Jan, 67% reported vaccine supply was a challenge
By early April, that dropped to 21%

Meanwhile, 49% now cite staffing https://t.co/E5AcASo7ZN https://t.co/gLK8DnC7y6",2021-04-22 16:36:02,2,4,"FQHCs,CovidVaccines",https://t.co/E5AcASo7ZN,,
