,topic,id,username,name,user_followers_count,user_friends_count,text,created_at,favorite_count,retweet_count,hashtags,mentioned_urls,mentioned_user_ids,mentioned_user_names
96,COVID-19,1384903532726345733,Ipz4uoNCXEQb1Tl,roopesh,0,11,"We are not ready to write exams on covid-19 2021 pandemic as increasing rapidly so please cancel the exams #cancelapboardexams2021ap
@ysjagan @AudimulapSuresh @PawanKalyan",2021-04-21 16:15:07,0,0,cancelapboardexams2021ap,,"2965511647,1138484798723362816,2719753171","ysjagan,AudimulapSuresh,PawanKalyan"
97,COVID-19,1384903531543543809,Biotechnology,Biotechnology,56486,3293,"AAN Annual Meeting Highlights: Sleep Quality, Migraine, COVID-19 Interferon Treatment and More https://t.co/uWX1bqH28a https://t.co/dpm6GG1QDt",2021-04-21 16:15:06,0,0,,https://t.co/uWX1bqH28a,,
98,COVID-19,1384903531124101121,SchizaSophia,Sophia Schiza,53,133,"RT @EuroRespSoc: One week to go! ⏰

The DRAGON @IMI_JU COVID-19: State of the art event will bring together a top-level faculty on 29 April…",2021-04-21 16:15:06,0,4,,,"121685027,153741027","EuroRespSoc,IMI_JU"
99,COVID-19,1384903530872455175,999thebay,99.9 The Bay,335,213,It appears vaccine supplies are being redistributed to provincial COVID-19 hotspots. https://t.co/xwh6JKh1nc,2021-04-21 16:15:06,0,0,,https://t.co/xwh6JKh1nc,,
100,COVID-19,1384903530549587971,Corixis,Corixis,98,112,"AAN Annual Meeting Highlights: Sleep Quality, Migraine, COVID-19 Interferon Treatment and More https://t.co/AqLJ8donZI https://t.co/QpNwTN62qN",2021-04-21 16:15:06,0,0,,https://t.co/AqLJ8donZI,,
101,COVID-19,1384903529614217216,RiyazHanfi,R.M.Hanfi.,144,743,"25,800 participants in phase 3 study suggesting 70% decreased transmmision in Covaxin recipients.Why is Covaxin’s final safety and efficacy report coming only in June? Bharat Biotech clarifies
#COVID19
#CSKvRR
#Covid_19

 https://t.co/LVEXqyOb5L @FinancialXpress  के द्वारा",2021-04-21 16:15:06,0,0,"COVID19,CSKvRR,Covid_19",https://t.co/LVEXqyOb5L,50279781,FinancialXpress
102,COVID-19,1384903528762720256,Human64299240,Indian Farmer,447,330,"@IndiaToday @PoojaShali @sardesairajdeep welcome to world of King of fools ..one and only FEKURAJ... 
#AtmaNirbharBharat in Covid 19 &amp; Corona production .. well done FEKU ... go corona go...... go corona go...... go corona go...... go corona go...... go corona go...... go corona go...... go corona go...... go corona go.",2021-04-21 16:15:06,0,0,AtmaNirbharBharat,,"19897138,282163133,56304605","IndiaToday,PoojaShali,sardesairajdeep"
103,COVID-19,1384903528561483780,jimmy_grogan,Jimmy Grogan,171,473,"RT @MichaelPSenger: Imagine being the author of this BBC article on the murder of 228,000 children, who were at no real risk from COVID-19,…",2021-04-21 16:15:06,0,5,,,1679362640,MichaelPSenger
104,COVID-19,1384903526283943939,dicerod,Candice Rodriguez,1466,888,Linkwell Health and Matrix Medical Network Work Together to Deliver COVID-19 Vaccine Educational... https://t.co/qkJHap6x2u https://t.co/PcXIfmm1Um,2021-04-21 16:15:05,0,0,,https://t.co/qkJHap6x2u,,
105,COVID-19,1384903526162305026,Chris_Yeung98,Christopher Fu-Shan Yeung,214,531,"RT @CityNews: Reminder: Some Shoppers Drug Mart pharmacies in Ontario are offering 24/7 COVID-19 vaccinations for people aged 40 and over,…",2021-04-21 16:15:05,0,21,,,12993222,CityNews
106,COVID-19,1384903525990293511,khfaranali,Faran Ali,92,137,"RT @UNBC_NRESi: Help us commemorate Earth Day 2021 at UNBC.  A campus spring clean-up of unrecyclable, recyclable &amp; refundable litter will…",2021-04-21 16:15:05,0,7,,,2590404944,UNBC_NRESi
107,COVID-19,1384903525910650884,sheacademyinc,sheacademyinc,14,16,"Did you know 1 in 3 teen girls have reported new or worsened anxiety since the beginning of the Covid-19 outbreak in 2020?

Our girls reported a 100% improvement in their stress management skills and overall well-being, since joining one of our programs. #nonprofits #sheacademy https://t.co/Wy4mqpZCSv",2021-04-21 16:15:05,0,0,"nonprofits,sheacademy",,,
108,COVID-19,1384903525461860354,thewire_in,The Wire,1026805,265,"The Bengali poet, Sankha Ghosh (February 5, 1932–April 21, 2021), who was born in erstwhile East Bengal, passed away in Kolkata at the age of 89, due to COVID-19-related complications. | @manasharya 

https://t.co/EGNhRzHM4e",2021-04-21 16:15:05,0,1,,https://t.co/EGNhRzHM4e,132870217,manasharya
109,COVID-19,1384903524782329868,blackfatqueer,Sydsky👄 💅🏾,7448,277,"RT @SamEliJones: @iconickbeauty #EmergencyFund
Hello, I'm asking for help to get some food and my medicines (300), I few days ago I was dia…",2021-04-21 16:15:05,0,29,EmergencyFund,,"1308852830325932033,4228599483","SamEliJones,iconickbeauty"
110,COVID-19,1384903524606164996,Shayam_Twits,Shayam Yadav,6148,1049,"RT @DC_Gurugram: Real time availability of beds in designated COVID-19 hospitals in Gurugram is available at: 
https://t.co/VF2xQTRvty

In…",2021-04-21 16:15:05,0,227,,https://t.co/VF2xQTRvty,904450515240599552,DC_Gurugram
111,COVID-19,1384903523809300483,melfromlonglac,Melanie Fleming,265,313,"RT @JohnTory: Today, there are a number of mobile and pop-up vaccine clinics in hot spot neighbourhoods. 

Thanks to our hospital partners…",2021-04-21 16:15:04,0,41,,,89760824,JohnTory
112,COVID-19,1384903523431854080,CalmNSense2,Calm N. Sense,7,55,"RT @MichaelPSenger: Imagine being the author of this BBC article on the murder of 228,000 children, who were at no real risk from COVID-19,…",2021-04-21 16:15:04,0,5,,,1679362640,MichaelPSenger
113,COVID-19,1384903523163414534,ConsilioGlobal,Consilio LLC,1505,1033,"Don't miss our webinar, ""COVID-19 and the Property Casualty Claims Industry – What’s The Impact?"", today at 2pm EDT. The panel will offer insights gained from the claims executives who participated in the Study.

Click to learn more: https://t.co/IidLZS0jex https://t.co/qzCKob4yZk",2021-04-21 16:15:04,0,0,,https://t.co/IidLZS0jex,,
114,COVID-19,1384903523133968384,wwwbanksnews,banksnews.gr,1479,1794,#GREEKNEWS Covid-19: Greece Announces Plans to Reopen Despite High Case Numbers https://t.co/SUOafKvJLY https://t.co/dEsYYBq5kn,2021-04-21 16:15:04,0,0,GREEKNEWS,https://t.co/SUOafKvJLY,,
115,COVID-19,1384903522035064834,TheDailySeeker,The Daily Seeker,212,50,COVID-19 surge may delay Olympics fan decision until June https://t.co/0vW3ulwszN,2021-04-21 16:15:04,0,0,,https://t.co/0vW3ulwszN,,
116,COVID-19,1384903521640886275,Siddhu_1233,justS!Ddhu,217,1499,RT @BharatBiotech: COVAXIN® demonstrated overall clinical efficacy of 78% and efficacy of 100% against severe COVID-19 disease in phase 3 e…,2021-04-21 16:15:04,0,289,,,2590932906,BharatBiotech
117,COVID-19,1384903521368162307,TheNamibian,The Namibian,226430,615,"Malawi president Lazarus Chakwera on Sunday fired labour minister Ken Kandodo for diverting US$800 (about N$11 500) worth of Covid-19 funds to pay for a government trip, part of a wider embezzlement scandal. https://t.co/ykxHlt2566 https://t.co/mvbGZsVeqv",2021-04-21 16:15:04,0,0,,https://t.co/ykxHlt2566,,
118,COVID-19,1384903521095634954,ReutersBiz,Reuters Business,2234429,244,Dollar firm as COVID-19 resurgence hits reflation trades https://t.co/qIVew8kdb4 https://t.co/nLgctFNQCk,2021-04-21 16:15:04,0,0,,https://t.co/qIVew8kdb4,,
119,COVID-19,1384903521053642752,CalPolyDEM,Cal Poly DEM,731,123,Campus Health and Wellbeing’s Student Vaccination Clinic opens on campus today. All Cal Poly students can make an appointment to receive a first dose of the COVID-19 vaccine through April 23. If you’d like to be vaccinated on campus visit https://t.co/383HeEYjF4 https://t.co/EVekaxQhUj,2021-04-21 16:15:04,0,0,,https://t.co/383HeEYjF4,,
120,COVID-19,1384903520873222147,mwaml0ng0,Mwaml0ng0,17,95,"RT @davidluhnow: Pfizer says it has identified the first confirmed fake versions of its vaccine, in Mexico and Poland. https://t.co/Te1PB1l…",2021-04-21 16:15:04,0,583,,,61875523,davidluhnow
121,COVID-19,1384903520747466753,eVisitorGuide,eVisitorGuide,769,816,"PLEASE NOTE: As businesses monitor COVID-19 conditions and regulations, many of our wonderful partners have limited operations or continue to be closed temporarily. For establishment-specific information, please follow our links to reach partner websites. #TravelSafely https://t.co/RPJT7cgRTn",2021-04-21 16:15:04,0,0,TravelSafely,,,
122,COVID-19,1384903520349048832,REALLYURKIDING,Now what?,2486,4945,"RT @bopinion: Even if children aren’t “super” spreaders, but merely spreaders, the return to a normality of sorts remains a mirage without…",2021-04-21 16:15:04,0,3,,,227682918,bopinion
123,COVID-19,1384903518939713545,okgiovanni,Giovanni,136,339,"RT @Reuters: As India fights a brutal second wave of COVID-19, the fight for oxygen cylinders in the country is turning desperate https://t…",2021-04-21 16:15:03,0,103,,,1652541,Reuters
124,COVID-19,1384903518121758723,HealthyOklahoma,OK Dept of Health,19792,1042,Tulsa's Community Vaccination Center is OPEN! Anyone age 16 and up can make a free COVID-19 vaccination appointment through the portal. Learn more and schedule your vaccine today: https://t.co/eBR4niYJoV,2021-04-21 16:15:03,0,0,,https://t.co/eBR4niYJoV,,
125,COVID-19,1384903518016970755,foxnewsradio,FOX News Radio,156735,291,".@HowardKurtz on today's #MEDIABUZZMeter:

•Chauvin trial verdict, policing reform debate
•AG Garland announces probe into Minneapolis PD
•COVID-19 vaccines exceeding demand

Listen &amp; subscribe here:
https://t.co/DQyRqP77tx",2021-04-21 16:15:03,0,0,MEDIABUZZMeter,https://t.co/DQyRqP77tx,15731368,HowardKurtz
126,COVID-19,1384903517840814082,kennethsanchezg,Kenneth Sánchez,2292,2200,"RT @jburnmurdoch: Greater availability of Covid-19 data in the western world has at times given the impression the US, UK and Europe have b…",2021-04-21 16:15:03,0,128,,,43878033,jburnmurdoch
127,COVID-19,1384903517807202304,AbdulRazaq_PH,Abdul Razaq,31197,27013,"RT @DHSCgovuk: #COVID19 VACCINE UPDATE: Daily figures on the total number of COVID-19 vaccine doses that have been given in the UK.

As of…",2021-04-21 16:15:03,0,26,COVID19,,37963496,DHSCgovuk
128,COVID-19,1384903517740142593,mip_dx,MIP-Dx,137,181,"If you missed our news yesterday, we have just launched an ultra-high sensitivity COVID-19 nanoMIP to support the development of the next wave of COVID-19 sensors. Read the full press release here https://t.co/Pzvda8HvLE #newproduct #COVID-19 #Antibody #nanoMIP",2021-04-21 16:15:03,0,0,"newproduct,COVID,Antibody,nanoMIP",https://t.co/Pzvda8HvLE,,
129,COVID-19,1384903517283012614,BasantBagaha,BasantBagaha,917,2442,"RT @TeamSaath: COVID-19 Beds Availability in Delhi

GTB Hospital, Shahdara
Beds: 117
Phone: 8595948026 (verified)

Satyawti Harish Hospital…",2021-04-21 16:15:03,0,247,,,1327215237699919878,TeamSaath
130,COVID-19,1384903516796428288,Reuters_Health,Reuters Health,254974,81,The World Health Organization (WHO) and global vaccine charities launched the COVAX programme last April to distribute COVID-19 vaccines to some of the world's poorest people.​ https://t.co/snAmdrfal8,2021-04-21 16:15:03,1,0,,https://t.co/snAmdrfal8,,
131,COVID-19,1384903515764666369,TheOnlyRampart1,JJ,16752,142,"$XSPA wow could speed things up. ""The FDA is making it easier for the makers of authorized COVID-19 tests to have multiple samples tested at once—allowing more people to be screened more regularly while using fewer resources"" https://t.co/FRb3drmHfo",2021-04-21 16:15:03,0,0,,https://t.co/FRb3drmHfo,,
132,COVID-19,1384903515336847363,NormDog1,Norma Martinez,698,714,"Plenty of Moderna COVID-19 vaccines are available in Floresville today &amp; tomorrow (Wed &amp; Thu) at the Wilson County Expo Center.
Register here: https://t.co/7PBxyAEk6E",2021-04-21 16:15:02,0,0,,https://t.co/7PBxyAEk6E,,
133,COVID-19,1384903514787356676,SodexoUKJobs,Sodexo UK Jobs,3816,16,"New Job - Security Officer (Nights) - COVID-19 Tes... in Feltham at https://t.co/baCGzJt1ig
 #SDX #job #jobs",2021-04-21 16:15:02,0,0,"SDX,job,jobs",https://t.co/baCGzJt1ig,,
134,COVID-19,1384903514061774849,nikhil_2608,🇮🇳🚩नि खि ल🚩🇮🇳,388,430,RT @AdityaRajKaul: Great news. Bharat Biotech #COVAXIN Announcement. Bharat Biotech and ICMR Announce Interim Results from Phase 3 trials o…,2021-04-21 16:15:02,0,752,COVAXIN,,44425241,AdityaRajKaul
135,COVID-19,1384903513583591424,ShaileshSana,Sana Shailesh,179,5004,"RT @deepigoyal: Today, along with thousands of our restaurant partners, we just rolled out a “priority delivery for covid emergencies'' fea…",2021-04-21 16:15:02,0,86,,,72481380,deepigoyal
136,COVID-19,1384903513227018241,jatinuva,Jatin Leuva,266,511,RT @haidarpur: District judge Kanpur is Covid-19 positive and was taken to Narayana hospital for admission.He blew his top seeing the utter…,2021-04-21 16:15:02,0,98,,,2791170116,haidarpur
137,COVID-19,1384903511859662848,Yusuflili1,michamen,31,653,RT @theMadridZone: 🚨| Fede Valverde tests POSITIVE with COVID-19. #rmalive,2021-04-21 16:15:02,0,70,rmalive,,1277236151343087617,theMadridZone
138,COVID-19,1384903511754911745,GoldenTech123,Golden Technology,29,197,"Please join us and welcome Erica Wilson, VP, &amp; Chief Information Security Officer of Cass Information Systems, Inc. to our Technology Executive Council panel discussion: Information Security in a Post Covid-19 World.

Register now: https://t.co/ajVAD2s5WC https://t.co/h7giUpDh0d",2021-04-21 16:15:02,0,0,,https://t.co/ajVAD2s5WC,,
139,COVID-19,1384903511398309891,Vanessa_Gyan,#ModernDayMom,26424,1925,RT @AfricanPostMag: Ghana begins digital verification of covid-19 test results https://t.co/f345Wbz5sa,2021-04-21 16:15:02,0,1,,,578564904,AfricanPostMag
140,COVID-19,1384903511327088640,aajtakorgin,aajtak.org.in,12249,3556,Why India needs Covid-19 vaccine ingredients from US? https://t.co/TbU6ctIX4e,2021-04-21 16:15:02,0,0,,https://t.co/TbU6ctIX4e,,
141,COVID-19,1384903510878269449,nivasubha,SubhaBrata🇹🇯,813,465,"When Covid-19 second wave may end in India - Coronavirus Outbreak News

Likewise sharp rise, downfall likely follow same trajectory https://t.co/F9Gql4EsAN",2021-04-21 16:15:01,0,0,,https://t.co/F9Gql4EsAN,,
142,COVID-19,1384903510387576836,suhelulfat610,Suhel | سہیل | सुहैल,967,265,RT @sagarsidiqui: Covishield is not poonawals's father's property.Astra Zeneca has given licence to 25 companies across the globe to manufa…,2021-04-21 16:15:01,0,8,,,2881124570,sagarsidiqui
143,COVID-19,1384903510257455108,Only4Sid,DV ko Sidharth se milna hai💞💞💞,371,240,"RT @celebritytadkaa: #SidharthShukla gives a Hard-Hitting message on Humanity amid #COVID19 crisis; Says, ""The cheapest thing today is Huma…",2021-04-21 16:15:01,0,595,"SidharthShukla,COVID19",,811500347046801408,celebritytadkaa
144,COVID-19,1384903510068715522,AjayTheSRKFan,M V P DRE RUSS,2902,191,RT @LifeIsAnElation: ‼️Creating a new JAIPUR covid-19 resources thread with latest updates. Do add whatever links you find in the comments…,2021-04-21 16:15:01,0,12,,,988141503288573962,LifeIsAnElation
145,COVID-19,1384903509947129858,YarberryDebi,Debi Yarberry,220,179,RT @B52Malmet: Astounding goals being met by President Biden and his team. Next up: offering incentives for employers to give time off to e…,2021-04-21 16:15:01,0,8,,,2876041031,B52Malmet
146,COVID-19,1384903509674504193,Refugees,"UNHCR, the UN Refugee Agency",2581593,1882,"The pandemic can only end when everyone from every country is protected from COVID-19.

Fair and equal access to vaccines is needed now more than ever.

#OnlyTogether #HealthEquity #HealthForAll https://t.co/1s8ZaPwgno",2021-04-21 16:15:01,2,1,"OnlyTogether,HealthEquity,HealthForAll",,,
147,COVID-19,1384903507917086720,PcBuley,PC Emma Buley 💙,7805,4167,"RT @DC_Police: We’re lucky to live in a beautiful part of the world 
We can all enjoy it by showing consideration to one another, not litte…",2021-04-21 16:15:01,0,4,,,82324228,DC_Police
148,COVID-19,1384903507854172165,meNikhilDhuri,Nikhil Dhuri,12,71,RT @BharatBiotech: COVAXIN® demonstrated overall clinical efficacy of 78% and efficacy of 100% against severe COVID-19 disease in phase 3 e…,2021-04-21 16:15:01,0,289,,,2590932906,BharatBiotech
149,COVID-19,1384903507560513538,HEE_TEL,NHS HEE TEL Team,5950,958,Are you working with patients recovering from COVID-19? Check out these e-learning resources on key topics related to COVID-19 recovery &amp; rehabilitation: https://t.co/v1j4yTVAkH @HEE_TEL @pulm_rehabUHL https://t.co/CsgGuaXfRO,2021-04-21 16:15:01,0,0,,https://t.co/v1j4yTVAkH,"735759933627457541,878227450953695233","HEE_TEL,pulm_rehabUHL"
150,COVID-19,1384903506717511683,PopeKael,Warren Gerdes,3219,2307,"RT @The_PattayaNews: Increased #Phuket entry restrictions requiring a Covid-19 test angers many foreign residents on social media-but not because of the test. Because Thai's get it for free, but foreigners, even those with work permits or marriage/family… https://t.co/AVaJsCm1Dg",2021-04-21 16:15:00,0,0,Phuket,https://t.co/AVaJsCm1Dg,950695815047036929,The_PattayaNews
151,COVID-19,1384903505446645761,RatanJeenger,Ratan Lal Jeenger,467,655,"RT @IAF_MCC: #IndiaFightsCorona

The IAF transport fleet is supporting the fight against Covid-19. Air lift of medical personnel, critical…",2021-04-21 16:15:00,0,621,IndiaFightsCorona,,784705308832694272,IAF_MCC
152,COVID-19,1384903505039736835,muktakanotra1,mukta,490,87,RT @AskAnshul: Because Covid-19 is spreading only in the rally of that political party which we don't like. Covid-19 doesn't spread in othe…,2021-04-21 16:15:00,0,726,,,318673863,AskAnshul
153,COVID-19,1384903505014493187,CSPS_GMU,Schar School CSPS,489,461,"CSPS-Korea invites you to the CSPS-Korea Special Lecture Series - “Biodefense and COVID-19: Public Health and Security” will be presented by Henry (HyunJung) Kim, Ph.D. candidate in Biodefense on Friday April 30th from 11:30 – 12:35 P.M.

Join us via: https://t.co/THy07MveHS https://t.co/8IbuIVYuan",2021-04-21 16:15:00,0,0,,https://t.co/THy07MveHS,,
154,COVID-19,1384903504758726660,singhraman929,Raman singh,8,45,"RT @MithunManhas: Oxygen required for my grandfather. He is Covid-19 positive and his oxygen levels are low . He is in Jammu , we are findi…",2021-04-21 16:15:00,0,2848,,,2383674655,MithunManhas
